text,description,review_title,verified_purchase,rating,id,product_title_parent_asin
Love the 4 pictures I received.<br />Order 6 8x10 only receive 4 8x10 and 1 5x7.<br />I kept the pictures was disappointed because my order was mess up.<br /><br />Did want to send back the pictures because we where trying to get the nursery finish before the baby arrived.,"['Baby Safari Animals Wall Art Prints - Nursery Decor - Set of 6-11x14 - Unframed - Watercolor', 'This set contains six baby safari animal fine art prints adorned with botanical elements, and inspirational wording. The set includes:', 'Baby Lion', 'Baby Lion', 'Baby Giraffe', 'Baby Giraffe', 'Baby Zebra', 'Baby Zebra', 'Baby Rhinoceros', 'Baby Rhinoceros', 'Baby Elephant', 'Baby Elephant', 'Baby Cheetah', 'Baby Cheetah']",Did not receive all my pictures,True,3.0,65063,Baby Safari Animals Wall Art Prints - Nursery Decor - Set of 6-11x14 - Unframed - WatercolorB093CWYVW6
Very cute and very nicely made! Not a flimsy tutu but a full beautiful tutu! Very happy! Thank you!,"['**THE GOLD SEQUIN HANGER IS NO LONGER AVAILABLE FOR PURCHASE*** The quality of our prints are beyond amazing! This top is printed in a sparkly (non-shedding) glitter that will withstand many wears and washes. We use only the best quality for our customers. Bodysuit short sleeve or long sleeve: Interlock Knit, 5.4 Oz 65% Polyester, 35% Cotton. Short Sleeve Tee Shirt with Scallop Trim Interlock Knit 5.4 Oz 65% Polyester, 35%Cotton. Washing Instructions: We suggest washing all our items in cold water and laying them flat to dry or drying on a low heat setting. We love to help bring your vision to reality. We do accept special orders and custom requests. We would be happy to help you. Please reach out to us via Amazon messages and we will reply to you within 24 hours. We have a super speedy handmade production time of 1-3 business days. If you are in a rush feel free to reach out to us to see if we can make your item in time for your event. We love to accommodate our customers. We love to celebrate all occasions with our customers. All items are handmade by Moms for Moms, so we definitely take care in making your items because we know how special your children’s occasions are. Please check out our amazon shop for more customized items for both boys and girls of all ages.']",Good quality,True,5.0,35605,Personalized Coming Home Outfit Baby Girl Clothes Take Home Outfit Personalized Name Shirt Baby Girl Shirt Personalized Baby Shower GiftB07CP1SC1Q
"I am in love with this ring. The seller is such a sweetheart! I contacted her because I have tiny fingers and at the time the smallest available size was a 5 and I’m usually a 3.5-4. I asked her if she could make it in a 4, and she did with no problem! Got my future wedding date on it, I plan to use it as my wedding band! So so so happy with it. Thank you!!","[""Artist hand made  .925 Sterling Silver tiny silver band (1.3mm) is handstamped with 'teeny and tiny' letters. *Individual ring - for multiple ring please add one item, go back and add 2nd *  **important, please double check on size and spelling of the names""]",Adorable!,True,5.0,25315,Teeny Tiny Stacking Sterling Silver Ring By Hannah Design Personalized RingB074R7BSN2
These earrings are great. They are the perfect size for everyday wear and go with everything. I have sensitive ears and these are really comfortable and haven't irritated my ears. So glad I got them.,['faceted clear crystal glass stones are framed with gold accents. this pair gives you gorgeous acclaim. It has gold plated brass ear wires. total length is w.10mm x h. 22mm. It comes in a gift box.'],Super Cute Earrings,True,5.0,11732,Clear Crystal Glass Drop EarringsB01GCT31PS
"Item came quicker than delivery was estimated for. It’s a great gift and my husband was very impressed by it, as was I. Very happy with the product!","['This design is printed on uncolored cotton fabric, and makes the perfect gift for 2nd anniversary. Different dimensions available, ranging from 8x10 to 16x20, with framed or unframed options.']",Love it,True,5.0,15960,"2nd Anniversary Gift for Her or Him, First Dance SongB01M68Q05Z"
Came just as described.  Looks perfect.  Getting ready to frame and hang in my personal library!,"['This is an upcycled print printed on an old dictionary page. We take old books about to be destroyed and upcycle them in order to give them new life. The aging, slightly-yellowed page is carefully removed, and the image is printed directly on the recycled paper. The result is a unique and absolutely beautiful print suitable for framing. These prints are definite conversation-starters and look just gorgeous while hanging on the wall. The pages are approximately 8.5 x 11 in size, with a very slight variation. No two are exactly the same, but all will fit nicely in an 8.5 x 11 frame. You will not get the exact dictionary page shown in the image, but you will get a print from the same book. Every piece is original. ***Frame is not included****. You will receive just the print. These vintage book prints make awesome, unique gifts and are environmentally responsible. All prints are shipped flat in rigid, stay-flat mailers and are protected in plastic sleeves.']",Perfect gift for the Corgi Lover,True,5.0,87414,Admiral Wheels the Steampunk Corgi Dog Illustration Beautifully Upcycled Dictionary Page Book Art PrintB018V8EO5E
Love this ring. Fits as expected. The carving looks amazing.,"['New to our product line are these nice Stainless Steel Stackable Name Rings, they are available in Matte, Shiny, Rose Gold, Gold and Coffee colors Stainless Steel. Each ring is personalized with your choice of wording and/or dates. The rings are made of Stainless Steel that will not fade, tarnish or stain your skin. Rose Gold, Gold and Coffee colors are plated over Stainless Steel. Each ring is 3mm wide, the perfect width for stacking! **LISTING IS FOR 1 RING** ( Picture shows five individual rings which are sold separately) Change Quantity to desired number of rings and add to cart separately ****INSIDE ENGRAVING NOT AVAILABLE FOR THIS RING**** ------------ORDERING INSTRUCTIONS--------------- 1. Select Quantity 2. Select Color3. Select Size 4. Enter personalization (35 characters max.) **Please note: Paint in rings is not permanent and will come out over time, length will vary depending on wear of ring. This can easily be repainted at any time using a paint marker and wiping excess with alcohol. Unfortunately, there is not a way to make it permanent in stainless steel, however the engraving (stamping) will always be there**']",Five Stars,True,5.0,1630,"Personalized Stackable Name Ring - Stacking Rings - Matte, Shiny, Rose Gold, Gold and Coffee Colors - 3mm WidthB015YI5I40"
"They are very nicely made, not to heavy, and my Mom loves them!","['A fun novelty gift for caffeine addicts, our Coffee Bean Earrings are fun, lightweight and easy to wear. Coffee-drinkers will love these caffeine-powered earrings that let you wear your coffee all day long. Keep people buzzing about these unusual, creative, artistic earrings. Pair with a coffee mug or add these earrings to a coffee gift basket or coffee lovers gift set. Ear wires are hypoallergenic surgical steel.']",Beautiful earrings,True,5.0,5313,Handmade Coffee Earrings with Real Coffee Beans | Made With Love by Mothers & Women ArtisansB0186REUAO
"Love, love these prints! They arrived completely protected & in pristine condition. They look awesome in black frames, It really makes the words pop. Would absolutely purchase again!","['ORIGINAL WALL DECOR', 'At VintBo, we specialize in creating unique and memorable pieces of art that are sure to add a fun vintage style to your home decor.', 'ORIGINAL DICTIONARY PAGE', 'The artwork is printed an authentic antique dictionary page from the early to mid-1900’s. The pages that are used for each print are random pages from a vintage dictionary. Each page has a great antique look and feel. You will receive the exact image shown however the dictionary pages that are used will vary. This makes each print one of a kind, as no two pages will be exactly the same.', 'READY TO BE FRAMED', 'The prints DO NOT come framed, but will fit any standard 8x10 frame or any larger frame with an 8x10 matte.', 'GREAT AS A GIFT', 'Our prints make the perfect gift for wall decor for an office, home, bedroom, kitchen, college dorm, dining room, living room, family room, bathroom or even the gym. And they are a great wall decoration for any age: adults, students, kids.', 'HANDMADE IN THE USA', 'I personally create each design and carefully package each print with a protective plastic sleeve inside a rigid mailing envelope to protect the artwork during shipping. Each print measures at 8x10 inches', 'STURDY PACKAGING', 'Each print comes in an EXTRA sturdy envelope for support and protection from any damage during the shipping process.', 'SO MANY MORE DESIGNS', 'Check out the VINTAGE BOOK ART CO store at the top left of this page. I offer a very large variety of prints within my shop here on Amazon. My current print selections include; Vintage Dictionary Art Prints, Gold Foil Prints, Nursery Room Prints, Kids Bedroom Prints, Bathroom Prints, Kitchen Prints, Larger Scale prints and posters, and much more. Enjoy!']","Love, Love, Love These Prints!",True,5.0,728,"A Long Time Ago Inspirational Quote Wall Art, Vintage Dictionary Art Print For Home Decor, Antique Art Print Poster, Space Star Galaxy Boys Wall Decor 8x10 Inches, Ready to FrameB015RLS71A"
"If you’re sick to death of wearing masks and need something breathable, this is the perfect mask! When you hold it up to the light you can actually partially see through it BUT when you wear it it’s completely opaque so you can’t see your skin. Compliant for airlines etc and super comfortable! Going to purchase another for my significant other.","[""Party Casa's bestselling cotton mask is now on Amazon! Our single layer cotton gauze is thinner than double and triple layered masks making it more lightweight, breathable and comfortable. Mask fit can be adjusted by pulling ear loops to tighten material for a closer fit and a simple knot will secure the loop, or ear loops can be left untied for a looser fit. Other mask colors shown are not included and sold as separate listings. We are a female owned small business and we thank you for your support! Join our family of satisfied customers breathing easier!""]",Best ever!,True,5.0,62961,"Adult Face Mask, Breathable, Single Layer, Cotton, Lightweight, Adjustable, and Reversible (Black)B08QV7PHXL"
